@relation AAPL_Continuous-weka.filters.unsupervised.attribute.Remove-R1

@attribute 30year_x_5year numeric
@attribute 30year_x_Baltic_vel1 numeric
@attribute 30year_x_West_Texas_vel4 numeric
@attribute 30year_vel1_x_5year_vel7 numeric
@attribute 30year_vel2_x_West_Texas_vel2 numeric
@attribute 30year_vel9_x_SP500_acc5 numeric
@attribute 30year_vel11_x_Sugar_vel11 numeric
@attribute 30year_vel11_x_Sugar_acc1 numeric
@attribute 30year_vel12_x_Gold_vel7 numeric
@attribute 30year_acc2_x_Grains_vel7 numeric
@attribute 30year_acc4_x_Copper_vel12 numeric
@attribute 30year_acc4_x_SP500_vel6 numeric
@attribute 30year_acc5_x_Sugar numeric
@attribute 30year_acc6_x_Aluminium_vel9 numeric
@attribute 30year_acc6_x_SPDR_IPD_acc6 numeric
@attribute 5year_x_Grains_acc6 numeric
@attribute 5year_vel2_x_Gold_vel5 numeric
@attribute 5year_vel3_x_Gold_acc5 numeric
@attribute 5year_vel4_x_Copper numeric
@attribute 5year_vel5_x_Baltic_acc6 numeric
@attribute 5year_vel7_x_Baltic_acc4 numeric
@attribute 5year_vel7_x_Gold_vel4 numeric
@attribute 5year_acc2_x_Baltic_acc4 numeric
@attribute 5year_acc4_x_ADM_acc1 numeric
@attribute 5year_acc5_x_Baltic_acc1 numeric
@attribute 5year_acc6_x_Aluminium_vel4 numeric
@attribute 5year_acc6_x_Copper_acc3 numeric
@attribute Aluminium_vel3_x_ADM_vel2 numeric
@attribute Aluminium_vel7_x_West_Texas_acc3 numeric
@attribute Aluminium_vel8_x_Baltic_vel2 numeric
@attribute Aluminium_vel10_x_Copper_vel12 numeric
@attribute Aluminium_vel11_x_West_Texas numeric
@attribute Baltic_vel1_x_SPDR_IPD_vel1 numeric
@attribute Baltic_vel2_x_SP500_acc5 numeric
@attribute Baltic_acc1_x_Grains_vel1 numeric
@attribute Baltic_acc1_x_Grains_vel11 numeric
@attribute Baltic_acc1_x_ADM_acc3 numeric
@attribute Baltic_acc2_x_Gold_acc2 numeric
@attribute Baltic_acc5_x_West_Texas_vel12 numeric
@attribute Copper_x_Grains_vel1 numeric
@attribute Copper_vel8_x_Sugar_acc1 numeric
@attribute Copper_vel10_x_Gold_vel8 numeric
@attribute Copper_vel12_x_Sugar_vel8 numeric
@attribute Copper_acc3_x_Sugar_vel11 numeric
@attribute Gold_x_SP500_acc1 numeric
@attribute Gold_x_SPDR_IPD_vel6 numeric
@attribute Gold_vel1_x_SP500_acc6 numeric
@attribute Gold_vel1_x_West_Texas_acc1 numeric
@attribute Gold_vel1_x_ADM_vel1 numeric
@attribute Gold_vel2_x_Grains_vel1 numeric
@attribute Gold_vel2_x_SP500_acc3 numeric
@attribute Gold_vel2_x_Sugar numeric
@attribute Gold_vel5_x_Grains_vel8 numeric
@attribute Gold_acc1_x_Sugar_acc5 numeric
@attribute Gold_acc1_x_West_Texas_acc2 numeric
@attribute Gold_acc6_x_ADM_vel1 numeric
@attribute Grains_x_SP500_vel9 numeric
@attribute Grains_vel4_x_ADM_acc1 numeric
@attribute Grains_vel5_x_Sugar_vel4 numeric
@attribute Grains_vel5_x_ADM_acc5 numeric
@attribute Grains_vel10_x_Grains_acc2 numeric
@attribute Grains_vel12_x_Sugar_acc6 numeric
@attribute Grains_acc1_x_Sugar_acc6 numeric
@attribute SP500_vel4_x_West_Texas_vel10 numeric
@attribute SP500_vel10_x_West_Texas numeric
@attribute SP500_acc1_x_SPDR_IPD_vel3 numeric
@attribute SP500_acc2_x_SPDR_IPD numeric
@attribute SP500_acc2_x_West_Texas_acc2 numeric
@attribute SPDR_IPD_x_West_Texas_vel12 numeric
@attribute SPDR_IPD_acc1_x_West_Texas_vel3 numeric
@attribute SPDR_IPD_acc6_x_West_Texas_vel3 numeric
@attribute Sugar_acc2_x_West_Texas_acc5 numeric
@attribute Sugar_acc5_x_West_Texas_vel1 numeric
@attribute West_Texas_vel4_x_West_Texas_acc2 numeric
@attribute Future_change numeric

@data
0.069969,0.140811,0.092226,0.583149,0.267847,0.316399,0.302341,0.599235,0.238661,0.282938,0.400305,0.513157,0.037602,0.865091,0.676618,0.301171,0.131784,0.096809,0.151695,0.798697,0.482051,0.230036,0.174787,0.468674,0.666191,0.472069,0.474036,0.040895,0.317032,0.934544,0.637318,0.040351,0.465288,0.327193,0.622889,0.777778,0.169879,0.634172,0.135869,0.153751,0.840414,0.277102,0.188659,0.225586,0.098997,0.083354,0.498227,0.427518,0.499315,0.345349,0.156053,0.024008,0.242819,0.340618,0.151386,0.143215,0.088296,0.909428,0.283106,0.053312,0.775974,0.136447,0.020905,0.490776,0.044711,0.413732,0.091717,0.062892,0.061686,0.159734,0.233108,0.098537,0.448313,0.176431,0.652977
0.047209,0.099583,0.016942,0.235148,0.060893,0.609987,0.148383,0.03218,0.153667,0.085534,0.218511,0.319106,0.032686,0.636044,0.792329,0.326609,0.118397,0.143383,0.119502,0.800442,0.508119,0.177595,0.105532,0.024088,0.937306,0.211089,0.618192,0.078425,0.74508,0.881228,0.542128,0.031163,0.463365,0.783091,0.955331,0.971353,0.070098,0.630554,0.138775,0.148831,0.05768,0.294676,0.201915,0.229574,0.018923,0.095046,0.374872,0.173319,0.12548,0.390177,0.173412,0.015542,0.277473,0.043058,0.175976,0.103217,0.076266,0.051111,0.239277,0.391544,0.3137,0.288832,0.298129,0.099157,0.037893,0.13506,0.222394,0.217195,0.056004,0.275904,0.489001,0.435512,0.022887,0.065,0.942505
0.061857,0.114712,0.043467,0.486103,0.656646,0.66113,0.184541,0.419494,0.208986,0.463145,0.46668,0.794661,0.062791,0.831879,0.961238,0.103433,0.366131,0.264491,0.078568,0.768287,0.890074,0.275045,0.544262,0.195684,0.811223,0.661065,0.266038,0.08561,0.205373,0.68374,0.499239,0.037745,0.428757,0.85558,0.044378,0.733118,0.063904,0.012333,0.057836,0.004638,0.330094,0.302632,0.165207,0.114096,0.035705,0.11763,0.443532,0.035519,0.256829,0.013809,0.011047,0.01878,0.255893,0.240588,0.600133,0.15814,0.060463,0.176646,0.15179,0.730492,0.286125,0.318659,0.005549,0.141966,0.042704,0.263783,0.29382,0.685325,0.023538,0.039668,0.22809,0.454115,0.103976,0.319945,0.328542
0.060442,0.100308,0.047068,0.552804,0.266502,0.557375,0.072016,0.04591,0.243514,0.667689,0.513005,0.862701,0.044061,0.940452,0.997947,0.35968,0.375884,0.242949,0.078716,0.848964,0.587277,0.259781,0.810523,0.508498,0.087389,0.865503,0.841889,0.714761,0.222276,0.86685,0.534939,0.047797,0.713668,0.911882,0.084307,0.082675,0.031547,0.008728,0.046355,0.096071,0.053974,0.339737,0.198622,0.138298,0.121097,0.124986,0.206966,0.205263,0.202282,0.174496,0.110327,0.008256,0.399108,0.067091,0.156547,0.22231,0.057554,0.519798,0.169474,0.830252,0.456801,0.488968,0.481412,0.207726,0.03223,0.843742,0.016233,0.014167,0.018668,0.288739,0.438523,0.315572,0.138433,0.129629,0.577002
0.034171,0.075159,0.017369,0.106696,0.085728,0.264887,0.106498,0.273324,0.080702,0.527472,0.425962,0.857604,0.077548,0.849864,0.934262,0.055916,0.458508,0.246242,0.043716,0.861892,0.141671,0.076443,0.621329,0.425013,0.008163,0.926934,0.816861,0.62407,0.087659,0.930577,0.41268,0.027955,0.741834,0.99384,0.003204,0.006729,0.006881,0.315725,0.006008,0.02163,0.396881,0.35605,0.263736,0.308552,0.001581,0.133449,0.242346,0.005018,0.192171,0.157019,0.347094,0.031404,0.551607,0.216403,0.043994,0.266456,0.017237,0.245268,0.251614,0.790554,0.757401,0.395671,0.033487,0.02653,0.003154,0.008918,0.073884,0.030889,0.002239,0.097842,0.130455,0.228799,0.019952,0.033386,0.975359
0.026242,0.066598,0.055087,0.050647,0.336747,0.211359,0.020989,0.003044,0.074947,0.142261,0.69324,0.969309,0.062386,0.700859,0.76061,0.124346,0.297838,0.303631,0.062567,0.274218,0.065814,0.04856,0.071797,0.785684,0.862971,0.681839,0.640816,0.961062,0.861158,0.888304,0.561739,0.058035,0.467211,0.977539,0.942724,0.934544,0.993848,0.691195,0.041439,0.069004,0.02155,0.438531,0.274438,0.250214,0.170005,0.158267,0.621666,0.451189,0.543478,0.730855,0.767318,0.057073,0.686726,0.124806,0.078783,0.2628,0.008633,0.676922,0.337886,0.651636,0.617142,0.365056,0.327109,0.043033,0.024312,0.837631,0.299192,0.184822,0.014477,0.123051,0.603722,0.339462,0.228698,0.171194,0.786448
0.019889,0.049275,0.03609,0.017439,0.369863,0.164958,0.041211,0.050319,0.035806,0.569636,0.39813,0.272856,0.072455,0.3632,0.415442,0.240917,0.494352,0.326055,0.005262,0.033824,0.037197,0.033858,0.727035,0.454343,0.449452,0.304593,0.226673,0.921217,0.713339,0.631372,0.366827,0.040494,0.793978,0.861448,0.43875,0.840047,0.868583,0.471192,0.00858,0.013484,0.294457,0.256847,0.224987,0.390742,0.066046,0.088562,0.670649,0.244762,0.287187,0.343324,0.672693,0.06699,0.566052,0.645274,0.283178,0.224852,0.005648,0.217178,0.398872,0.668655,0.209977,0.336709,0.27975,0.008285,0.002597,0.355459,0.328146,0.367282,0.003447,0.179252,0.539371,0.502933,0.314725,0.249227,0.870637
0.024394,0.047076,0.008559,0.0572,0.860918,0.030535,0.033735,0.003719,0.078273,0.780735,0.256252,0.040583,0.050306,0.299382,0.290122,0.083276,0.712552,0.107139,0.00172,0.038884,0.053186,0.043151,0.761807,0.438978,0.578284,0.336956,0.025292,0.660904,0.722422,0.37305,0.32148,0.054265,0.772698,0.524486,0.109707,0.870215,0.88695,0.33813,0.013054,0.004229,0.033116,0.491549,0.146297,0.0498,0.128351,0.03956,0.123254,0.122398,0.408279,0.062938,0.497105,0.043737,0.558653,0.167577,0.392632,0.536997,0.000738,0.756017,0.572705,0.350636,0.397388,0.091741,0.003103,0.013864,0.001012,0.578043,0.277634,0.922275,0.00554,0.679317,0.58183,0.420915,0.289768,0.143147,0.361396
0.0162,0.017934,0.003468,0.005857,0.243405,0.001417,0.047645,0.04891,0.005186,0.71463,0.20861,0,0.038247,0.23089,0.242123,0.095135,0.064258,0.004739,0.000242,0.006173,0.004054,0.004921,0.417569,0.225055,0.205929,0.243582,0.081566,0.046752,0.126559,0.130354,0.275403,0.028119,0.215977,0.023199,0.705151,0.758194,0.065523,0.18682,0.00452,0.021917,0.283679,0.386585,0.193971,0.139124,0.121888,0.003694,0.001294,0.569552,0.018122,0.642259,0.682045,0.066784,0.746999,0.082726,0.442124,0.01582,0.000114,0.780405,0.69391,0.009403,0.020365,0.132648,0.12744,0.000278,0.000683,0.16363,0.205862,0.728084,0.002294,0.071696,0.031901,0.217061,0.167349,0.070983,0.979466
0.005142,0.003605,0.000531,0,0.000025,0,0,0,0,0.109382,0.056466,0.001518,0.009327,0.18397,0.092624,0.058846,0,0,0,0,0,0,0.003681,0.012662,0.025973,0.018552,0.031033,0.000751,0.174104,0.085534,0.178809,0.013577,0.010415,0,0.024084,0.227146,0.000944,0.210196,0,0.004731,0.030257,0.433488,0.233315,0.249037,0.020806,0.001172,0.162466,0.676943,0.007126,0.067522,0.194621,0.052296,0.756478,0.011426,0.019425,0.008285,0.000371,0.054543,0.284721,0.001556,0.507992,0.17337,0.003377,0.000008,0.000422,0.003293,0.25796,0.032972,0,0.00145,0.004891,0.08208,0.005692,0.001004,0.028747
0.023967,0.018995,0.000112,0.000287,0.000369,0.017532,0.00759,0.01017,0.00759,0.219262,0.334082,0.001931,0.067973,0.167851,0.072446,0.271325,0.029388,0.02844,0.010212,0.005658,0.0021,0.003011,0.067193,0.009209,0.204508,0.105191,0.123963,0.008707,0.468206,0.252761,0.38952,0.022887,0.228656,0.098048,0.578431,0.583271,0.014521,0.448098,0.000738,0.174336,0.701728,0.63088,0.637529,0.442722,0.12521,0.002159,0.018215,0.009107,0.41325,0.755791,0.241916,0.077476,0.838431,0.041464,0.064709,0.619874,0.000987,0.015044,0.387993,0,0.995893,0.174778,0.084125,0,0.000388,0.105646,0.265153,0.193693,0.000595,0.025104,0.007783,0.071295,0,0.000434,0.010267
0.04812,0.023097,0.0028,0.014041,0.063183,0.000295,0.013543,0.015584,0.02688,0.236794,0.30981,0.001065,0.024438,0.1695,0.153477,0.52294,0.238665,0.280361,0.013222,0.012417,0.026677,0.066147,0.231442,0.00705,0.162192,0.028587,0.051356,0.029641,0.275727,0.140119,0.201224,0.032686,0.007235,0.005228,0.545556,0.527408,0.022684,0.319232,0.006354,0.114587,0.467514,0.419916,0.527599,0.249931,0.038637,0.002334,0.00339,0.264419,0.392391,0.744309,0,0.064992,0.856335,0.102357,0.698439,0.446076,0.000143,0.013682,0.164085,0.003491,0.613672,0.270794,0.293259,0.000034,0.00016,0.008795,0.009963,0.033259,0.006447,0.006072,0.024556,0.170132,0.03842,0.031303,0.74538
0.064064,0.026844,0.001579,0.038384,0.020481,0.006936,0.035806,0.026901,0.008095,0.692274,0.221075,0.035215,0.046777,0.182338,0.541133,0.470601,0.371204,0.115557,0.004549,0.008209,0.038251,0.102268,0.258044,0.051132,0.13783,0.229373,0.153477,0.011384,0.199554,0.076494,0.190582,0.032045,0.114399,0.018628,0.036944,0.524322,0.004263,0.176887,0.005768,0.004549,0.414515,0.393272,0.320177,0.296211,0.07662,0.023932,0.312048,0.461713,0.177055,0.028941,0.144707,0.047865,0.808892,0.257112,0.271347,0.225898,0.000371,0.06893,0.142346,0.005338,0.043007,0.433083,0.08179,0.000126,0.001687,0.099258,0.002698,0.005144,0.008096,0.025973,0.031033,0.085407,0.336317,0.009002,0.473306
0.084516,0.022984,0.003782,0.021461,0.007556,0.024386,0.01628,0.00406,0.041211,0.824316,0.238429,0.072952,0.041894,0.391037,0.453032,0.572012,0.086862,0.034305,0.002028,0.021324,0.011047,0.037526,0.167914,0.012042,0.217305,0.254359,0.203121,0.008728,0.006527,0.058195,0.270069,0.028613,0.023317,0.075992,0.348283,0.592379,0,0.098664,0.010963,0.036506,0.104217,0.329613,0.318659,0.401561,0,0.008521,0.427965,0.107603,0.134504,0.396629,0.03051,0.07797,0.620444,0.226345,0.019783,0.153056,0.001771,0.083586,0.768903,0.013872,0.016925,0.647033,0.403426,0.001252,0.008715,0,0.284017,0.060354,0.016866,0.000797,0.001202,0.002424,0.014762,0.001864,0.371663
0.084516,0.015419,0.00611,0.025754,0.002846,0.04161,0.038213,0.022031,0.01146,0.238754,0.213519,0.135229,0.090952,0.134587,0.133997,0.579361,0.021183,0.00764,0.003871,0.029599,0.012649,0.032483,0.031623,0.012744,0.10151,0.090847,0.081056,0.024147,0.16974,0.074487,0.171017,0.039655,0.023911,0.141279,0.085003,0.163554,0.003795,0.175027,0.049943,0.032112,0.289878,0.267084,0.390608,0.715996,0.084016,0.005186,0.615645,0.532017,0.293588,0.392901,0.517436,0.092964,0.623581,0.663021,0.100587,0.23654,0.010499,0.029789,0.955129,0.09368,0.315758,0.289009,0.034001,0.046676,0.015074,0.178278,0.097766,0.039217,0.076869,0.081039,0.059342,0.008264,0.104584,0.006287,0.225873
0.103135,0.02822,0.024147,0.001138,0.019448,0.002551,0.010098,0.000443,0.006582,0.100982,0.230216,0.050175,0.019514,0.23224,0.229014,0.684579,0.037703,0.140491,0.025324,0.026639,0.018594,0.041553,0.012396,0.03137,0.037239,0.23713,0.252107,0.095501,0.360612,0.133689,0.143392,0.084809,0.025357,0.059692,0.248262,0.226134,0.101464,0.404484,0.069216,0.074672,0.02311,0.239905,0.307174,0.815942,0.003791,0.003546,0.291809,0.031809,0.105106,0.853401,0.686431,0.096471,0.508991,0.100384,0.133845,0.068255,0.001282,0.049079,0.979533,0.132922,0.876399,0.117486,0.045841,0.053312,0.012759,0.038951,0.00872,0.011873,0.090366,0.010372,0.036822,0.097197,0.022667,0.08959,0.338809
0.185564,0.067395,0.06785,0.131988,0.092103,0.066573,0.061956,0.047709,0.009487,0.596714,0.144357,0.083055,0.077186,0.161648,0.355348,0.821293,0.161265,0.209471,0.012599,0.104027,0.066902,0.121875,0.197169,0.053924,0.110588,0.115825,0.206931,0.468982,0.287668,0.078661,0.072025,0.030358,0.215289,0.205558,0.321104,0.214514,0.199857,0.174728,0.130591,0.084341,0.330882,0.216997,0.291792,0.585583,0.004006,0.00527,0.583095,0.880321,0.605812,0.331266,0.316833,0.037113,0.273919,0.089556,0.340314,0.313026,0.004351,0.170208,0.795003,0.411635,0.50103,0.15766,0.318777,0.130696,0.040477,0.031884,0.389596,0.333104,0.146731,0.139837,0.216112,0.008163,0.072859,0.10743,0.156057
0.206966,0.091985,0.005009,0.087571,0.156719,0.034971,0.012219,0.010242,0.006588,0.327109,0.067294,0.219907,0.040305,0.232718,0.313542,0.860443,0.160529,0.068369,0.012143,0.207042,0.113464,0.043058,0.36999,0.31876,0.310814,0.197749,0.324309,0.310703,0.119611,0.089177,0.016292,0.034889,0.361978,0.18965,0.365946,0.180576,0.190164,0.069419,0.106658,0.015449,0.251652,0.038146,0.109559,0.500984,0.023296,0.002083,0.046334,0.003757,0.046334,0.047312,0.037808,0.008161,0.095704,0.013682,0.103428,0.219658,0.000898,0.404774,0.184645,0.415451,0.301793,0.144336,0.168939,0.069444,0.024474,0.073471,0.378127,0.887603,0.081714,0.170427,0.081587,0.039014,0.007214,0.020686,0.655031
0.208079,0.050038,0.037652,0.244282,0.053772,0.049669,0.015938,0.030042,0.021858,0.131628,0.04578,0.024487,0.037315,0.010929,0.021858,0.694188,0.051744,0.089177,0.005167,0.195592,0.160561,0.128449,0.168825,0.114267,0.151558,0.028229,0.071658,0.008365,0.003947,0.035494,0.003263,0.13872,0.008091,0.195472,0.223089,0.044399,0.09099,0.112654,0.199575,0.032605,0.338472,0.09492,0.077236,0.175318,0.059103,0,0.047966,0.396717,0.334761,0.557725,0.241178,0.034258,0.195574,0.128212,0.312136,0.444936,0.000304,0.390646,0.098108,0.324689,0.171599,0.116373,0.422483,0.027929,0.013282,0.013134,0.090303,0.208666,0.106721,0.019467,0.003643,0.128352,0.257133,0.131062,0.835729
0.17033,0.064623,0.039373,0.000316,0.001383,0.000582,0.003112,0.002644,0.012337,0.111102,0.116153,0.033537,0.007054,0.028199,0.115766,0.718238,0.045777,0.032888,0.011966,0.08124,0.115108,0.06293,0.128921,0.08878,0.047593,0.098554,0.171675,0.092242,0.006514,0.027929,0.15567,0.023831,0.028651,0.040149,0.131046,0.023907,0.100941,0.095729,0.290236,0.041186,0.102222,0.073972,0.192791,0.224043,0.007931,0.003896,0.146419,0.698886,0.463408,0.272076,0.04504,0.012868,0.121749,0.489238,0.001653,0.330081,0.000067,0.070549,0.105098,0.08418,0.025501,0.098774,0.777143,0.035903,0.017873,0.00721,0.018738,0.000093,0.166084,0.021554,0.023679,0,0.149767,0.000388,0.687885
0.305426,0.165252,0.072016,0.269411,0.033166,0.041144,0.089071,0.004385,0.05209,0.161792,0.109694,0.0777,0.052418,0.285973,0.108378,0.719001,0.121141,0.288005,0.021006,0.433956,0.224051,0.125084,0.313397,0.299078,0.094599,0.150855,0.225156,0.319709,0.014344,0.08814,0.024691,0.089312,0.11378,0.377553,0.01832,0.012991,0.120914,0.251466,0.365984,0.00545,0.00452,0.023148,0.167172,0.274066,0.030223,0.005313,0.049332,0,0.078847,0.033394,0.259865,0.022465,0.037071,0.307781,0.031817,0.225502,0,0.084522,0.269913,0.183645,0.058642,0.123457,0.058692,0.027685,0.054037,0.113337,0.261206,0.060948,0.21959,0.114281,0.060712,0.027246,0.005996,0.02314,0.628337
0.275342,0.215485,0.268043,0.033468,0.204993,0.010174,0.053835,0.014842,0.131982,0.074447,0.223275,0.064562,0.033099,0.015584,0.023882,0.775332,0.289393,0.253072,0.062938,0.326206,0.172346,0.107518,0.372266,0.258668,0.25123,0.12903,0.182089,0.177047,0.085939,0.544928,0.111288,0.075916,0.19137,0.192238,0.469935,0.104305,0.223191,0.436195,0.554372,0.104234,0.031539,0.172535,0.282068,0.508068,0.007821,0.007895,0.066231,0.252883,0.029102,0.374535,0.176094,0.044694,0.064806,0.550308,0.361599,0.044019,0.001999,0.214042,0.46229,0.089012,0.070321,0.153055,0.887722,0.244821,0.141321,0.009833,0.391602,0.577478,0.316576,0.252486,0.188566,0.65132,0.848049,0.619305,0.383984
0.325169,0.236793,0.299533,0.241441,0.082768,0.009613,0.219944,0.34187,0.168289,0.012337,0.119166,0.060084,0.037104,0.010425,0.008431,0.400364,0.242759,0.449351,0.049408,0.293584,0.323503,0.257095,0.352259,0.403628,0.435466,0.079665,0.217524,0.018206,0.56219,0.045166,0.021575,0.035203,0.404028,0.033006,0.202767,0.073382,0.596714,0.314599,0.573688,0.020587,0.068736,0.086803,0.196687,0.448035,0.075039,0.007956,0.052831,0.301894,0.252082,0.112452,0.4316,0.047123,0.030991,0.345552,0.063094,0.47459,0.001223,0.211579,0.202387,0.010963,0.015179,0.034478,0.539472,0.158356,0.146145,0.251483,0.084244,0.032635,0.336039,0.774132,0.166653,0.376343,0.802314,0.160999,0.059548
0.314712,0.05397,0.20711,0.021453,0.231708,0.004908,0.081785,0.063916,0.159937,0.040208,0.10038,0.031699,0.001012,0.001784,0.003909,0.239968,0.222942,0.23224,0.025096,0.083906,0.341461,0.24671,0.549237,0.018822,0.083628,0.024493,0.278692,0.235258,0.093503,0.038116,0.019627,0.016621,0.009107,0.008095,0.084518,0.022242,0.088076,0.058115,0.368539,0.019227,0.052937,0.112435,0.139635,0.211237,0.001012,0.009276,0.077919,0.061222,0.176709,0.088924,0.106709,0.022465,0.037948,0.672052,0.548406,0.207767,0.001708,0.022313,0.076085,0.013092,0.068626,0.050411,0.104424,0.027221,0.056327,0.00129,0.308434,0.526152,0.25532,0.060948,0.179362,0.553217,0.284405,0.488002,0.685832
0.38309,0.068352,0.265461,0.390363,0.406335,0.284405,0.022579,0.527282,0.230974,0.09293,0.02884,0.080752,0.003373,0.007526,0.02922,0.44101,0.240095,0.327035,0.04696,0.106557,0.378321,0.190666,0.538869,0.296902,0.07226,0.063937,0.321569,0.013433,0.333045,0.042425,0.005313,0.039301,0.132353,0.119118,0.121449,0.013459,0.019547,0.258247,0.277587,0.107866,0.234347,0.110427,0.054138,0.024514,0.067699,0.017456,0.158853,0.203909,0.146145,0.447445,0.126324,0.023612,0.073011,0.11859,0.190075,0.263487,0.00611,0.12204,0.054758,0.028549,0.07657,0.047156,0.736817,0.148198,0.165266,0.272674,0.425405,0.771939,0.304625,0.631208,0.29971,0.258802,0.550599,0.647809,0.26078
0.346183,0.150644,0.08534,0.039853,0.073302,0.107847,0.006072,0.518517,0.232829,0.053531,0.003365,0.009681,0.000401,0.002795,0.038643,0.4583,0.064132,0.094802,0.031022,0.068019,0.150036,0.14945,0.122512,0.038694,0.129756,0.187613,0.040983,0.017431,0.050736,0.042299,0.008892,0.01438,0.067619,0.121129,0.105317,0.008146,0.022693,0.602102,0.130793,0.034343,0.219649,0.078383,0.004326,0.001897,0.057491,0.013851,0.589567,0.685954,0.083535,0.24574,0.025796,0.006788,0.027078,0.614752,0.497873,0.079369,0.002951,0.003605,0.001771,0.016823,0.046153,0.013526,0.481872,0.067715,0.093092,0.063878,0.032247,0.044255,0.189452,0.143526,0.183308,0.086036,0.648904,0.159043,0.517454
0.390396,0.220286,0.036714,0.204567,0.018784,0.571542,0.002639,0.162327,0.184687,0.012793,0.017987,0.051685,0.000354,0.004313,0.046271,0.381316,0.061538,0.260472,0.066227,0.064131,0.166274,0.105811,0.048699,0.109576,0.253794,0.021293,0.012776,0.136683,0.003643,0.010031,0.003997,0.011791,0.150273,0.296295,0.234407,0.012337,0.370115,0.473506,0.040642,0.031684,0.05238,0.015702,0.002998,0.000253,0.015053,0.02179,0.29503,0.11074,0.098343,0.076827,0.062963,0.001155,0.011722,0.460807,0.361974,0.163069,0.006207,0.00713,0.0039,0.036683,0.008323,0.052351,0.667473,0.111035,0.082538,0.058439,0.053304,0.060535,0.129452,0.065177,0.088064,0.207088,0.124245,0.055593,0.106776
0.40857,0.090231,0.209977,0.033293,0.027685,0.68374,0.011275,0.699028,0.152659,0.008146,0.033394,0.049142,0.002203,0.037239,0.276866,0.445341,0.200532,0.542992,0.128984,0.055252,0.0975,0.162896,0.093005,0.176973,0.198982,0.284481,0.017266,0.38209,0.011055,0.02139,0.033394,0.032327,0.052785,0.103104,0.033318,0.066636,0.723741,0.303885,0.031876,0.007514,0.397092,0.034355,0.002226,0.00062,0.022752,0.026917,0.163407,0.177953,0.208016,0.014951,0.26331,0.009137,0.020053,0.255531,0.031648,0.472106,0.008686,0.016495,0.015584,0.078729,0.001644,0.03449,0.26385,0.322285,0.130097,0.093402,0.208155,0.042577,0.150272,0.047131,0.116803,0.07124,0.386053,0.056694,0.244353
0.458461,0.031098,0.285537,0.354114,0.068947,0.558008,0,0.033259,0.174947,0.075368,0.048965,0.093933,0.016748,0.044525,0.320784,0.639999,0.248701,0.388837,0.121609,0.079235,0.073745,0.281065,0.092517,0.236148,0.108606,0.151116,0.293732,0.360123,0.07124,0.007779,0.025412,0.056226,0.039794,0.061096,0.025475,0.025475,0.187714,0.049543,0.051912,0.025115,0.004516,0.069824,0.00124,0,0.065371,0.03987,0.475778,0.254882,0.433952,0.029561,0.226117,0.006223,0.027702,0.439315,0.022309,0.275769,0.009263,0.29565,0.050677,0.150525,0.039668,0.027322,0.173041,0.248367,0.187151,0.292808,0.306157,0.013868,0.275904,0.325978,0.342169,0.239255,0.084193,0.016608,0.880903
0.45422,0.05183,0.3025,0.435013,0.559938,0.577732,0.001927,0.768831,0.171313,0.031421,0.341158,0.426447,0.033057,0,0.305183,0.774309,0.091928,0.180989,0.148329,0.087161,0.097626,0.157926,0.073686,0.131602,0.115023,0.000611,0.194418,0.003323,0,0,0.002631,0.002028,0.039423,0.081039,0.17439,0.021521,0.251567,0.070819,0.043969,0.125838,0.29441,0.065852,0.012278,0.001341,0.023199,0.033824,0.105241,0.005755,0.041384,0.119893,0.182136,0.017856,0.015769,0.162353,0.13834,0.146436,0.013619,0.181491,0.050319,0.110959,0.085119,0.016777,0.188924,0.151588,0.157177,0.122345,0.498177,0.703094,0.182203,0.384713,0.570138,0.825778,0.234934,0.522438,0.681725
0.435379,0.066484,0.414603,0.427537,0.503,0.730922,0.008095,0.335962,0.169652,0.013206,0.333458,0.175803,0.037796,0.072948,0.250239,0.648099,0.053936,0.177818,0.139125,0.144412,0.092668,0.207801,0.027828,0.211419,0.051912,0.046966,0.470665,0.105246,0.064182,0.016115,0.047106,0.066923,0.06102,0.153713,0.068306,0.006375,0.059805,0.26772,0.09734,0.138509,0.214876,0.153477,0.004958,0.007944,0.112966,0.050175,0.282634,0.502047,0.156192,0.29694,0.3946,0.035633,0.054973,0.249114,0.397809,0.162568,0.01189,0.132715,0.014167,0.099979,0.053633,0.00608,0.071224,0.273602,0.145719,0.362156,0.493723,0.70876,0.288005,0.327235,0.445631,0.614752,0.510193,0.779984,0.310062
0.430746,0.143132,0.206146,0.286801,0.353773,0.347566,0.006084,0.882219,0.221374,0.170981,0.112629,0.085812,0.029552,0.007874,0.13386,0.236053,0.131628,0.344143,0.132015,0.186129,0.120024,0.125607,0.088477,0.240794,0.190193,0.018721,0.406866,0.0014,0.006999,0.021061,0.007084,0.033632,0.201122,0.143526,0.251327,0.011321,0.132833,0.285492,0.150462,0.14181,0.302632,0.044702,0.000354,0.004124,0.095375,0.024666,0.153578,0.528256,0.364087,0.209205,0.163344,0.01979,0.036733,0.141418,0.310791,0.182043,0.007526,0.105899,0.000439,0.042316,0.033023,0.015904,0.148181,0.065287,0.067264,0.309602,0.089877,0.058174,0.225308,0.445206,0.213531,0.520199,0.12365,0.18249,0.258727
